标题,行政区,板块,小区,面积,朝向,户型,租金
整租·世嘉博苑 2室1厅 东,大兴,西红门,世嘉博苑,87.88,东,2室1厅1卫,5990.0
整租·青年汇佳园 1室1厅 北,朝阳,朝青,青年汇佳园,65.97,北,1室1厅1卫,7690.0
整租·冠城北园 3室2厅 西北,海淀,马甸,冠城北园,150.0,西北,3室2厅2卫,18000.0
整租·田村41号院 1室1厅 南,海淀,田村,田村41号院,41.4,南,1室1厅1卫,5730.0
整租·华仑大厦 3室1厅 东/南/北,朝阳,亚运村小营,华仑大厦,98.05,东南北,3室1厅1卫,12200.0
整租·中国铁建顺鑫汇 5房间 南/北,顺义,顺义其它,中国铁建顺鑫汇,67.0,南北,5房间2卫,3800.0
整租·冠城大通百旺府 3室2厅 南/北,海淀,海淀北部新区,冠城大通百旺府,135.0,南北,3室2厅2卫,12500.0
整租·华仑大厦 2室1厅 东/西/北,朝阳,亚运村小营,华仑大厦,100.04,东西北,2室1厅2卫,11300.0
整租·华仑大厦 2室1厅 东/南/北,朝阳,亚运村小营,华仑大厦,98.05,东南北,2室1厅1卫,10500.0
整租·黄村西里 2室1厅 南,大兴,黄村中,黄村西里,44.79,南,2室1厅1卫,3760.0
整租·华仑大厦 3室1厅 东/南/北,朝阳,亚运村小营,华仑大厦,98.01,东南北,3室1厅1卫,12500.0
整租·荣丰2008 1室1厅 西,西城,广安门,荣丰2008,25.52,西,1室1厅1卫,4690.0
整租·宝星园一区 4室2厅 南/北,朝阳,望京,宝星园一区,168.38,南北,4室2厅2卫,16000.0
整租·熙公馆 2房间 南,丰台,青塔,熙公馆,42.0,南,2房间1卫,5190.0
整租·华仑大厦 3室1厅 东/南/北,朝阳,亚运村小营,华仑大厦,98.05,东南北,3室1厅1卫,13200.0
整租·王府温馨公寓 3室2厅 南/北,昌平,北七家,王府温馨公寓,126.0,南北,3室2厅2卫,5500.0
整租·翠屏北里西区 2室2厅 南/北,通州,果园,翠屏北里西区,97.0,南北,2室2厅1卫,5600.0
整租·电建北院 2室1厅 南,朝阳,定福庄,电建北院,73.0,南,2室1厅1卫,5364.0
整租·洋桥北里 1室1厅 南,丰台,洋桥,洋桥北里,38.37,南,1室1厅1卫,4427.0
整租·大苑海淀名著 3室1厅 南/北,海淀,田村,大苑海淀名著,116.0,南北,3室1厅2卫,15000.0
整租·胜利小区 2室1厅 南,顺义,顺义城,胜利小区,58.05,南,2室1厅1卫,3960.0
整租·北京财富中心 2室1厅 东南,朝阳,东大桥,北京财富中心,138.0,东南,2室1厅2卫,21000.0
整租·利泽西园 1室1厅 南,朝阳,望京,利泽西园,49.44,南,1室1厅1卫,6930.0
整租·花园巷小区 2室1厅 南/北,房山,良乡,花园巷小区,72.19,南北,2室1厅1卫,2500.0
整租·金泰城丽湾 1室1厅 北,丰台,菜户营,金泰城丽湾,48.31,北,1室1厅1卫,6660.0
整租·当代名筑 1室1厅 西南,通州,梨园,当代名筑,77.68,西南,1室1厅1卫,4460.0
整租·小南庄社区 2室1厅 南,海淀,苏州桥,小南庄社区,62.0,南,2室1厅1卫,8160.0
整租·百环家园 1室1厅 北,朝阳,双井,百环家园,59.27,北,1室1厅1卫,7190.0
整租·海淀幸福里 4室2厅 南/北,海淀,海淀北部新区,海淀幸福里,144.14,南北,4室2厅2卫,13500.0
整租·首创紫悦台 2房间 北,房山,良乡,首创紫悦台,27.0,北,2房间1卫,3060.0
整租·凤凰城四期 4室2厅 南,朝阳,三元桥,凤凰城四期,256.0,南,4室2厅2卫,40000.0
整租·田家园小区 3室2厅 南/北,房山,窦店,田家园小区,113.71,南北,3室2厅1卫,2200.0
整租·景泰嘉园 3室1厅 东/南,东城,永定门,景泰嘉园,147.89,东南,3室1厅1卫,10500.0
整租·奥加国际公寓 2室1厅 北,朝阳,工体,奥加国际公寓,126.0,北,2室1厅1卫,16000.0
整租·西辛南区 1室1厅 南,顺义,顺义城,西辛南区,48.0,南,1室1厅1卫,2500.0
整租·万科星园 2室1厅 东南,朝阳,奥林匹克公园,万科星园,126.0,东南,2室1厅1卫,12090.0
整租·菊园 2室1厅 南,海淀,马连洼,菊园,64.35,南,2室1厅1卫,6890.0
整租·翠微北里 2室1厅 南,海淀,公主坟,翠微北里,40.9,南,2室1厅1卫,5990.0
整租·华远西红世商业 2房间 东,大兴,高米店,华远西红世商业,49.94,东,2房间1卫,3790.0
整租·公园1872 4室2厅 东/南/北,朝阳,石佛营,公园1872,270.02,东南北,4室2厅3卫,38000.0
整租·风度柏林 1室1厅 东北,朝阳,大望路,风度柏林,51.75,东北,1室1厅1卫,7260.0
整租·金蝉南里 1室1厅 北,朝阳,欢乐谷,金蝉南里,58.57,北,1室1厅1卫,6260.0
整租·静安东里 2室1厅 南,朝阳,国展,静安东里,61.01,南,2室1厅1卫,7360.0
整租·朝丰家园6号院 3室2厅 南/北,朝阳,豆各庄,朝丰家园6号院,107.0,南北,3室2厅1卫,5800.0
整租·武圣西里 2室1厅 南,朝阳,劲松,武圣西里,53.6,南,2室1厅1卫,6430.0
整租·鹿港嘉苑 4室2厅 东/南/北,朝阳,望京,鹿港嘉苑,192.7,东南北,4室2厅2卫,16000.0
整租·北京经开壹中心 3室1厅 南/北,亦庄开发区,亦庄,北京经开壹中心,91.0,南北,3室1厅1卫,6800.0
整租·南沙滩小区 2室1厅 东北,朝阳,南沙滩,南沙滩小区,48.63,东北,2室1厅1卫,5800.0
整租·安慧北里秀园 2室1厅 东南,朝阳,亚运村,安慧北里秀园,72.0,东南,2室1厅1卫,7500.0
整租·国际花园3号院 3室1厅 南/北,房山,长阳,国际花园3号院,89.0,南北,3室1厅1卫,4500.0
整租·沿海赛洛城七期 1室1厅 南,朝阳,百子湾,沿海赛洛城七期,68.92,南,1室1厅1卫,6860.0
整租·新华小区 2室1厅 南,通州,万达,新华小区,79.25,南,2室1厅1卫,4760.0
整租·双榆树北里 1室1厅 西,海淀,双榆树,双榆树北里,48.5,西,1室1厅1卫,9290.0
整租·六建 2室1厅 南,海淀,五棵松,六建,56.0,南,2室1厅1卫,6760.0
整租·乐城 1室1厅 北,西城,菜户营,乐城,43.21,北,1室1厅1卫,5390.0
整租·翠庭园 3室2厅 东南,丰台,宋家庄,翠庭园,123.41,东南,3室2厅2卫,8300.0
整租·六铺炕一区 1室1厅 东,西城,六铺炕,六铺炕一区,44.7,东,1室1厅1卫,5950.0
整租·金色漫香林五期 3室2厅 南/北,大兴,亦庄,金色漫香林五期,90.0,南北,3室2厅2卫,9000.0
整租·世纪东方城 2室1厅 南,朝阳,欢乐谷,世纪东方城,103.0,南,2室1厅2卫,7700.0
整租·二里庄小区 2室1厅 南/西,海淀,二里庄,二里庄小区,65.0,南西,2室1厅1卫,7200.0
整租·百旺茉莉园 2室1厅 南,海淀,西北旺,百旺茉莉园,87.2,南,2室1厅1卫,7790.0
整租·杨庄22号院 2室1厅 南/北,通州,通州北苑,杨庄22号院,79.98,南北,2室1厅1卫,4200.0
整租·季景沁园 3室2厅 东/西,朝阳,望京,季景沁园,157.57,东西,3室2厅2卫,15000.0
整租·御景山 2室1厅 东南,石景山,杨庄,御景山,87.36,东南,2室1厅1卫,6330.0
整租·桃花岛 2室2厅 南/北,通州,梨园,桃花岛,82.95,南北,2室2厅1卫,4500.0
整租·石园北区 3室1厅 南/北,顺义,顺义城,石园北区,100.0,南北,3室1厅2卫,3400.0
整租·领秀新硅谷1号院 3室2厅 复式 东/西,海淀,西二旗,领秀新硅谷1号院,89.0,东西,3室2厅2卫,10500.0
整租·怡秀园小区 1室1厅 北,海淀,万柳,怡秀园小区,43.4,北,1室1厅1卫,7390.0
整租·新科祥园 2室1厅 南/北,海淀,中关村,新科祥园,80.0,南北,2室1厅1卫,12500.0
整租·新壁街 3室1厅 复式 东/西,西城,西单,新壁街,147.4,东西,3室1厅2卫,25200.0
整租·龙湖香醍溪岸南区 3室2厅 南/北,顺义,马坡,龙湖香醍溪岸南区,135.92,南北,3室2厅2卫,5000.0
整租·怡馨家园 4室2厅 东/南/北,顺义,顺义城,怡馨家园,170.0,东南北,4室2厅2卫,7500.0
整租·文晟家园北里 1室1厅 南,海淀,西三旗,文晟家园北里,56.0,南,1室1厅1卫,6760.0
整租·蓝天花园 2室1厅 南,大兴,大兴新机场洋房别墅区,蓝天花园,91.2,南,2室1厅1卫,2100.0
整租·宣武门外东大街 1室1厅 南,西城,宣武门,宣武门外东大街,32.13,南,1室1厅1卫,6600.0
整租·金色漫香郡南区 2室1厅 南/北,大兴,南中轴机场商务区,金色漫香郡南区,90.0,南北,2室1厅1卫,3200.0
整租·新源时代 2室1厅 南,大兴,天宫院,新源时代,89.49,南,2室1厅1卫,4460.0
整租·嘉瑞公寓 2房间 东南,朝阳,望京,嘉瑞公寓,124.0,东南,2房间1卫,17000.0
整租·召里家园 2室1厅 南,通州,通州其它,召里家园,72.0,南,2室1厅1卫,3250.0
整租·上地东里 3室1厅 东/西,海淀,上地,上地东里,121.5,东西,3室1厅2卫,12400.0
整租·大兴金茂悦 3室1厅 南/北,大兴,大兴其它,大兴金茂悦,88.0,南北,3室1厅1卫,3000.0
整租·炫彩嘉轩 1室1厅 南,朝阳,望京,炫彩嘉轩,60.0,南,1室1厅1卫,6900.0
整租·东二旗新村 1室1厅 南,昌平,北七家,东二旗新村,65.0,南,1室1厅1卫,3500.0
整租·冶金大院 2室1厅 东,海淀,小西天,冶金大院,48.1,东,2室1厅1卫,6960.0
整租·远洋一方润园3号院 2室1厅 南/北,朝阳,双桥,远洋一方润园3号院,80.0,南北,2室1厅1卫,5000.0
整租·和平街东里 2室1厅 南/北,昌平,鼓楼大街,和平街东里,82.0,南北,2室1厅1卫,4200.0
整租·北回归线 2房间 南,昌平,回龙观,北回归线,58.0,南,2房间1卫,5400.0
整租·矩阵二期 1室1厅 南,昌平,回龙观,矩阵二期,69.0,南,1室1厅1卫,7190.0
整租·澜西园二区 2室1厅 南/北,顺义,顺义城,澜西园二区,95.0,南北,2室1厅1卫,4000.0
整租·八里庄路62号院 2房间 西,海淀,定慧寺,八里庄路62号院,49.61,西,2房间1卫,6230.0
整租·龙博苑二区 2室1厅 南,昌平,回龙观,龙博苑二区,76.74,南,2室1厅1卫,5300.0
整租·人定湖西里 3室1厅 南/北,西城,六铺炕,人定湖西里,61.8,南北,3室1厅1卫,8900.0
整租·新华联家园北区 1室1厅 北,通州,果园,新华联家园北区,52.47,北,1室1厅1卫,4360.0
整租·龙湖唐宁one 3室2厅 南/北,海淀,五道口,龙湖唐宁one,185.0,南北,3室2厅2卫,42500.0
整租·金融街武夷融御 2室1厅 南,通州,武夷花园,金融街武夷融御,72.0,南,2室1厅1卫,5100.0
整租·11站 1室0厅 北,通州,梨园,11站,47.0,北,1室0厅1卫,3300.0
整租·北四环东路 2室1厅 东,朝阳,亚运村,北四环东路,78.95,东,2室1厅1卫,9160.0
整租·柴家湾 2室1厅 南,朝阳,红庙,柴家湾,48.02,南,2室1厅1卫,6060.0
整租·莲水怡园 3室2厅 南/北,通州,马驹桥,莲水怡园,132.0,南北,3室2厅2卫,5200.0
整租·甜水园北里 2室1厅 南/北,朝阳,甜水园,甜水园北里,62.82,南北,2室1厅1卫,6900.0
整租·三街坊北街7号院 2室1厅 南/北,朝阳,酒仙桥,三街坊北街7号院,70.0,南北,2室1厅1卫,6800.0
整租·慧忠里C区 1室1厅 西南,朝阳,亚运村,慧忠里C区,45.36,西南,1室1厅1卫,6460.0
整租·三丰里小区 1室1厅 东,朝阳,朝阳门外,三丰里小区,49.15,东,1室1厅1卫,7090.0
整租·六里屯北里 2室1厅 南/北,朝阳,甜水园,六里屯北里,64.29,南北,2室1厅1卫,8500.0
整租·和平西街23号院 1室1厅 北,朝阳,安贞,和平西街23号院,26.93,北,1室1厅1卫,6060.0
整租·复兴门北大街 3室1厅 东南,西城,月坛,复兴门北大街,80.1,东南,3室1厅1卫,13390.0
整租·金茂府北区 3室2厅 南/北,朝阳,大望路,金茂府北区,267.0,南北,3室2厅2卫,58000.0
整租·银领国际 2室1厅 南,朝阳,望京,银领国际,252.0,南,2室1厅2卫,20000.0
整租·中海城香克林 3房间 东南,朝阳,成寿寺,中海城香克林,108.71,东南,3房间1卫,8800.0
整租·林校北里 2室1厅 南,大兴,黄村火车站,林校北里,52.0,南,2室1厅1卫,2800.0
整租·松榆西里 2室1厅 南,朝阳,潘家园,松榆西里,56.71,南,2室1厅1卫,6590.0
整租·新外大街甲28号 2室1厅 东,西城,德胜门,新外大街甲28号,47.1,东,2室1厅1卫,7990.0
整租·华远西红世商业 3房间 东/北,大兴,高米店,华远西红世商业,67.17,东北,3房间1卫,4000.0
整租·仓上小区 2室1厅 南/北,顺义,顺义城,仓上小区,76.11,南北,2室1厅1卫,3200.0
整租·芍药居北里 1室1厅 南,朝阳,芍药居,芍药居北里,49.0,南,1室1厅1卫,6500.0
整租·西局欣园南区 1室1厅 西,丰台,七里庄,西局欣园南区,61.0,西,1室1厅1卫,5830.0
整租·珠江绿洲 1室1厅 东北,朝阳,双桥,珠江绿洲,78.48,东北,1室1厅1卫,6000.0
整租·双合家园 2室1厅 南/北,朝阳,垡头,双合家园,90.0,南北,2室1厅1卫,6300.0
整租·宝盛北里 1室1厅 南,海淀,清河,宝盛北里,62.0,南,1室1厅1卫,6660.0
整租·南运巷 2室1厅 南/北,西城,白纸坊,南运巷,65.0,南北,2室1厅1卫,6500.0
整租·阳光好东东 1室1厅 北,通州,乔庄,阳光好东东,65.84,北,1室1厅1卫,3280.0
整租·百合湾西区 5房间 跃层 西,通州,武夷花园,百合湾西区,80.0,西,5房间2卫,8000.0
整租·10AM新坐标 1室1厅 北,朝阳,方庄,10AM新坐标,55.05,北,1室1厅1卫,5200.0
整租·白纸坊胡同 1室1厅 南,西城,白纸坊,白纸坊胡同,41.39,南,1室1厅1卫,5000.0
整租·融科钧廷 3室1厅 南/北,通州,马驹桥,融科钧廷,139.9,南北,3室1厅2卫,5800.0
整租·八角南里 2室1厅 西,石景山,八角,八角南里,68.81,西,2室1厅1卫,5830.0
整租·三四零一小区 2室1厅 东/南,西城,陶然亭,三四零一小区,65.84,东南,2室1厅1卫,7000.0
整租·瑞悦府 3室1厅 南/北,朝阳,中央别墅区,瑞悦府,89.28,南北,3室1厅1卫,7500.0
整租·庙城312号 2室1厅 南/北,怀柔,怀柔,庙城312号,67.37,南北,2室1厅1卫,1800.0
整租·隆兴园二里 2室1厅 南/北,大兴,大兴新机场,隆兴园二里,83.0,南北,2室1厅1卫,3100.0
整租·远洋一方润园2号院 2室1厅 南/北,朝阳,双桥,远洋一方润园2号院,88.0,南北,2室1厅1卫,6500.0
整租·甜水园东里 2室1厅 南,朝阳,甜水园,甜水园东里,53.43,南,2室1厅1卫,6990.0
整租·农光里 2室1厅 西南,朝阳,劲松,农光里,62.0,西南,2室1厅1卫,5500.0
整租·翠微南里 2室1厅 南,海淀,公主坟,翠微南里,58.38,南,2室1厅1卫,6760.0
整租·未来明珠 2室1厅 东,丰台,马家堡,未来明珠,113.06,东,2室1厅1卫,8790.0
整租·合景寰汇公馆 3室2厅 东/南,通州,武夷花园,合景寰汇公馆,117.0,东南,3室2厅2卫,7800.0
整租·永泰西里 3室1厅 东/南/北,海淀,清河,永泰西里,69.95,东南北,3室1厅1卫,6500.0
整租·三全公寓 2室1厅 东/西/北,朝阳,农展馆,三全公寓,118.2,东西北,2室1厅2卫,23000.0
整租·中建红杉溪谷 5室3厅 南/西/北,通州,潞苑,中建红杉溪谷,205.0,南西北,5室3厅3卫,27000.0
整租·阜南小区 2室1厅 南,海淀,甘家口,阜南小区,58.5,南,2室1厅1卫,6800.0
整租·顶秀美泉小镇B区 3室2厅 南/北,怀柔,怀柔,顶秀美泉小镇B区,135.21,南北,3室2厅2卫,6900.0
整租·国门智慧城 5房间 南/北,顺义,后沙峪,国门智慧城,90.0,南北,5房间2卫,6100.0
整租·海棠湾三期 1室1厅 东北,通州,临河里,海棠湾三期,60.57,东北,1室1厅1卫,3600.0
整租·京投发展公园悦府一区 3室2厅 南/北,昌平,回龙观,京投发展公园悦府一区,113.17,南北,3室2厅2卫,8999.0
整租·SOHO北京公馆 3室2厅 东/西北,朝阳,亮马桥,SOHO北京公馆,295.99,东西北,3室2厅3卫,42000.0
整租·珠江摩尔国际中心 2房间 东,昌平,沙河,珠江摩尔国际中心,66.93,东,2房间1卫,6660.0
整租·旗胜家园 3室1厅 南/西/北,昌平,西三旗,旗胜家园,90.14,南西北,3室1厅1卫,6800.0
整租·远洋山水 1室1厅 西,石景山,鲁谷,远洋山水,57.0,西,1室1厅1卫,6060.0
整租·沿海赛洛城四期 2房间 北,朝阳,百子湾,沿海赛洛城四期,41.73,北,2房间1卫,6000.0
整租·中国铁建原香漫谷四区 2室1厅 南,房山,城关,中国铁建原香漫谷四区,87.49,南,2室1厅1卫,2600.0
整租·上龙西里 2室1厅 西,东城,安定门,上龙西里,84.0,西,2室1厅1卫,12000.0
整租·世奥国际中心 1房间 南,朝阳,芍药居,世奥国际中心,67.0,南,1房间1卫,8000.0
整租·褐石 4室2厅 南/北,海淀,五道口,褐石,267.16,南北,4室2厅3卫,50000.0
整租·新龙大厦 1房间 西,昌平,西三旗,新龙大厦,57.64,西,1房间1卫,8000.0
整租·西环里 2室1厅 南/北,昌平,西关环岛,西环里,59.55,南北,2室1厅1卫,3300.0
整租·月坛北街25号院 2室1厅 南,西城,月坛,月坛北街25号院,49.6,南,2室1厅1卫,8390.0
整租·保利春天里 4室1厅 南/北,大兴,天宫院,保利春天里,96.0,南北,4室1厅1卫,5500.0
整租·西罗园二区 2室1厅 南,丰台,西罗园,西罗园二区,62.73,南,2室1厅1卫,6190.0
整租·远洋风景 2室1厅 东/西,海淀,小西天,远洋风景,80.54,东西,2室1厅1卫,12000.0
整租·晴悦家园 2室1厅 南/北,朝阳,朝青,晴悦家园,75.84,南北,2室1厅1卫,6700.0
整租·十里春风 3室1厅 复式 南/北,通州,通州其它,十里春风,92.65,南北,3室1厅2卫,1700.0
整租·成府路20号院 3室1厅 东/西,海淀,五道口,成府路20号院,85.0,东西,3室1厅1卫,10000.0
整租·望京新城 1室1厅 西南,朝阳,望京,望京新城,66.99,西南,1室1厅1卫,7500.0
整租·望京西园三区 4室2厅 西南/东北,朝阳,望京,望京西园三区,166.0,西南东北,4室2厅2卫,15500.0
整租·东惠家园4号院 2室1厅 南,通州,通州其它,东惠家园4号院,82.0,南,2室1厅1卫,4700.0
整租·嘉业大厦一期 5室1厅 东南,丰台,刘家窑,嘉业大厦一期,240.0,东南,5室1厅1卫,21500.0
整租·帅府园 2室1厅 南/北,通州,万达,帅府园,63.32,南北,2室1厅1卫,3700.0
整租·筑华年 2室1厅 南,朝阳,北苑,筑华年,83.89,南,2室1厅1卫,9090.0
整租·优士阁 2室1厅 西南,朝阳,劲松,优士阁,98.17,西南,2室1厅1卫,12000.0
整租·炫特嘉园三期 2室1厅 南,朝阳,石佛营,炫特嘉园三期,84.74,南,2室1厅1卫,8530.0
整租·天宁寺东里 2室1厅 南,西城,天宁寺,天宁寺东里,57.36,南,2室1厅1卫,8060.0
整租·郦城工作区 2房间 西,海淀,四季青,郦城工作区,112.43,西,2房间0卫,18000.0
整租·华彩国际公寓 3室2厅 南/北,朝阳,望京,华彩国际公寓,171.54,南北,3室2厅2卫,19000.0
整租·九龙花园 2室1厅 东南,朝阳,双井,九龙花园,90.73,东南,2室1厅1卫,7500.0
整租·弘善家园 2室1厅 北,朝阳,潘家园,弘善家园,78.0,北,2室1厅1卫,7490.0
整租·学院国际大厦 1室1厅 西,海淀,知春路,学院国际大厦,121.16,西,1室1厅1卫,25760.0
整租·弘善家园 2室1厅 西,朝阳,潘家园,弘善家园,78.88,西,2室1厅1卫,6830.0
整租·誉天下三期 5室2厅 南/北,顺义,中央别墅区,誉天下三期,400.0,南北,5室2厅4卫,28000.0
整租·卢西嘉园 2室1厅 南/北,丰台,丰台其它,卢西嘉园,103.2,南北,2室1厅1卫,4000.0
整租·7克拉 2房间 南/西,丰台,马家堡,7克拉,30.0,南西,2房间1卫,10000.0
整租·育新花园 2室1厅 南/北,海淀,西三旗,育新花园,59.0,南北,2室1厅1卫,5900.0
整租·中国铁建广场 4房间 东南,朝阳,北苑,中国铁建广场,95.0,东南,4房间1卫,12200.0
整租·团结湖北二条 1室1厅 南,朝阳,团结湖,团结湖北二条,44.62,南,1室1厅1卫,6100.0
整租·天通中苑二区 2房间 南/北,昌平,天通苑,天通中苑二区,144.13,南北,2房间2卫,9000.0
